"소재지(시군구)별(1)",소재지(시군구)별(2),2009,2009,2009,2009,2009,2009,2009
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"전라북도",전주시,635007,633118,1889,635007,0,99.70,100.00
"전라북도",군산시,266922,225857,41065,226611,40311,84.62,84.90
"전라북도",익산시,306669,255455,51214,246652,60017,83.30,80.43
"전라북도",정읍시,121545,78328,43217,78328,43217,64.44,64.44
"전라북도",남원시,87675,51004,36671,55520,32155,58.17,63.32
"전라북도",김제시,94770,40863,53907,46600,48170,43.12,49.17
"전라북도",완주군,83885,39106,44779,37577,46308,46.62,44.80
"전라북도",진안군,27558,6764,20794,10927,16631,24.54,39.65
"전라북도",무주군,25811,9595,16216,9595,16216,37.17,37.17
"전라북도",장수군,23478,11808,11670,7087,16391,50.29,30.19
"전라북도",임실군,30703,15610,15093,6666,24037,50.84,21.71
"전라북도",순창군,30179,10056,20123,10056,20123,33.32,33.32
"전라북도",고창군,60102,24929,35173,20316,39786,41.48,33.80
"전라북도",부안군,60204,30874,29330,21428,38776,51.28,35.59
"전라남도",소계,1913004,1313237,599767,1198861,714143,68.65,62.67
"전라남도",전라남도,0,0,0,0,0,0.00,0.00
"전라남도",목포시,244339,244339,0,244339,0,100.00,100.00
"전라남도",여수시,293546,252080,41466,248406,45140,85.87,84.62
"전라남도",순천시,269516,245294,24222,203840,65676,91.01,75.63
"전라남도",나주시,90875,44500,46375,44546,46329,48.97,49.02
"전라남도",광양시,143461,128760,14701,124397,19064,89.75,86.71
"전라남도",담양군,47286,29545,17741,14102,33184,62.48,29.82
"전라남도",곡성군,32084,15879,16205,8573,23511,49.49,26.72
"전라남도",구례군,27518,11710,15808,11710,15808,42.55,42.55
"전라남도",고흥군,75127,38138,36989,23955,51172,50.76,31.89
"전라남도",보성군,49048,21836,27212,25221,23827,44.52,51.42
"전라남도",화순군,69675,54800,14875,41841,27834,78.65,60.05
"전라남도",장흥군,42097,25777,16320,25786,16311,61.23,61.25
"전라남도",강진군,41164,18707,22457,15648,25516,45.45,38.01
"전라남도",해남군,81148,29101,52047,25520,55628,35.86,31.45
"전라남도",영암군,59837,31440,28397,21335,38502,52.54,35.66
"전라남도",무안군,72417,19016,53401,19016,53401,26.26,26.26
"전라남도",함평군,37089,9532,27557,9462,27627,25.70,25.51
"전라남도",영광군,57037,35499,21538,34364,22673,62.24,60.25
"전라남도",장성군,46214,20355,25859,12919,33295,44.05,27.95
"전라남도",완도군,54301,21045,33256,28320,25981,38.76,52.15
"전라남도",진도군,33931,13572,20359,10662,23269,40.00,31.42
"전라남도",신안군,45294,2312,42982,4899,40395,5.10,10.82
"경상북도",소계,2669876,2053957,615919,1958251,711625,76.93,73.35
"경상북도",경상북도,0,0,0,0,0,0.00,0.00
"경상북도",포항시,509475,469029,40446,460531,48944,92.06,90.39
"경상북도",경주시,267466,222286,45180,212395,55071,83.11,79.41
"경상북도",김천시,135918,95140,40778,93490,42428,70.00,68.78
"경상북도",안동시,167432,121825,45607,126459,40973,72.76,75.53
"경상북도",구미시,396419,376224,20195,374702,21717,94.91,94.52
