"","거래일자","종목명","종가"
"1442",20210104,"유안타제3호기업인수목적",4200
"1443",20210104,"유안타제4호기업인수목적",2070
"1444",20210104,"유안타제5호기업인수목적",2045
"1445",20210326,"유안타제6호기업인수목적",2190
"1446",20210104,"유안타제7호기업인수목적",2015
"1447",20210104,"유안타증권보통주",3045
"1448",20210104,"유앤아이",4565
"1449",20210104,"유에스티",6390
"1450",20210104,"유엑스엔",28200
"1451",20210104,"유엔젤보통주",4075
"1452",20210104,"유유제약보통주",14250
"1453",20210104,"유진기업",4790
"1454",20210104,"유진기업인수목적4호",2070
"1455",20210104,"유진기업인수목적5호",2045
"1456",20210104,"유진로봇",3025
"1457",20210104,"유진테크",33850
"1458",20210104,"유진투자증권보통주",3925
"1459",20210104,"유테크",3690
"1460",20210104,"유투바이오",9000
"1461",20210104,"유티아이",18350
"1462",20210104,"유틸렉스",40300
"1463",20210104,"유한양행보통주",79200
"1464",20210104,"유화증권보통주",2265
"1465",20210104,"육일씨엔에쓰",3035
"1466",20210104,"율촌화학보통주",20750
"1467",20210104,"율호",1425
"1468",20210104,"이건산업보통주",11150
"1469",20210104,"이건홀딩스",2970
"1470",20210104,"이구산업보통주",2020
"1471",20210104,"이그잭스",1460
"1472",20210104,"이글루시큐리티",4670
"1473",20210104,"이글벳",10050
"1474",20210104,"이노메트리",21150
"1475",20210104,"이노벡스",4510
"1476",20210104,"이노션보통주",60900
"1477",20210104,"이노와이어리스",63500
"1478",20210104,"이노인스트루먼트",2340
"1479",20210302,"이노진",1170
"1480",20210104,"이노테라피",16050
"1481",20210104,"이녹스",12100
"1482",20210104,"이녹스첨단소재",46400
"1483",20210104,"이니텍",4820
"1484",20210104,"이더블유케이",10050
"1485",20210104,"이도바이오",22800
"1486",20210104,"이라이콤",16000
"1487",20210104,"이랜시스",2220
"1488",20210104,"이랜텍",9300
"1489",20210104,"이루다",13400
"1490",20210104,"이루온",1400
"1491",20210104,"이리츠코크렙기업구조조정부동산투자회사보통주",5380
"1492",20210104,"이마트보통주",151500
"1493",20210104,"이미지스테크놀로지",2510
"1494",20210104,"이베스트기업인수목적5호",2020
"1495",20210104,"이베스트이안기업인수목적1호",2040
"1496",20210104,"이베스트투자증권",6740
"1497",20210104,"이비테크",3105
"1498",20210104,"이상네트웍스",7050
"1499",20210104,"이수앱지스",7200
"1500",20210104,"이수페타시스보통주",4005
"1501",20210104,"이수화학보통주",14100
"1502",20210217,"이스타코보통주",1165
"1503",20210104,"이스트소프트",9110
"1504",20210104,"이십일스토어",2690
"1505",20210104,"이씨에스텔레콤",7360
"1506",20210104,"이앤에치",5060
"1507",20210115,"이에스산업",1900
"1508",20210104,"이엑스티",2475
"1509",20210104,"이엔드디",37800
"1510",20210104,"이엔에프테크놀로지",47950
"1511",20210224,"이엔코퍼레이션",1250
"1512",20210104,"이엔플러스보통주",3680
"1513",20210104,"이엘피",10600
"1514",20210104,"이엠넷",4095
"1515",20210319,"이엠비",6090
"1516",20210104,"이엠코리아",6050
"1517",20210104,"이엠텍",12750
"1518",20210104,"이엠티",2955
"1519",20210104,"이연제약보통주",21850
"1520",20210104,"이오테크닉스",117900
"1521",20210104,"이오플로우",79500
"1522",20210104,"이원다이애그노믹스",9490
"1523",20210104,"이원컴포텍",7690
"1524",20210104,"이월드보통주",3095
"1525",20210104,"이즈미디어",6500
"1526",20210104,"이지",10200
"1527",20210107,"이지바이오",8060
"1528",20210104,"이지스레지던스리츠보통주",4845
"1529",20210104,"이지스밸류플러스리츠보통주",4750
"1530",20210104,"이지웰",10500
"1531",20210104,"이지케어텍",19000
"1532",20210104,"이지홀딩스",4085
"1533",20210104,"이크레더블",23150
"1534",20210217,"이트론",1045
"1535",20210104,"이퓨쳐",8810
"1536",20210104,"이화공영",5420
"1537",20210104,"이화산업보통주",15850
"1538",20210104,"인디에프보통주",1520
"1539",20210104,"인바디",17500
"1540",20210104,"인바이오",16200
"1541",20210104,"인바이오젠보통주",5010
"1542",20210104,"인베니아",2720
"1543",20210104,"인산가",1985
"1544",20210104,"인선이엔티",11450
"1545",20210104,"인성정보",3085
"1546",20210104,"인스코비보통주",2105
"1547",20210104,"인지디스플레이",3535
"1548",20210104,"인지컨트롤스보통주",16900
"1549",20210104,"인천도시가스 보통주",24800
"1550",20210104,"인카금융서비스",9600
"1551",20210104,"인콘",3180
"1552",20210104,"인크로스",53300
"1553",20210104,"인탑스",29600
"1554",20210104,"인터로조",20950
"1555",20210104,"인터엠",1370
"1556",20210104,"인터지스보통주",3370
"1557",20210312,"인터코스",1000
"1558",20210104,"인터파크",2180
"1559",20210104,"인터플렉스",17400
"1560",20210104,"인텍플러스",16100
"1561",20210104,"인텔리안테크놀로지스",51200
"1562",20210104,"인트로메딕",3440
"1563",20210104,"인트론바이오테크놀로지",32200
"1564",20210104,"인팩보통주",6650
"1565",20210104,"인포마크",7500
"1566",20210104,"인포바인",18700
"1567",20210104,"인포뱅크",14450
"1568",20210104,"인프라웨어",2110
"1569",20210104,"인피니트헬스케어",6950
"1570",20210104,"인화정공",7290
"1571",20210104,"일동제약보통주",18900
"1572",20210104,"일동홀딩스보통주",14200
"1573",20210104,"일성건설보통주",1150
"1574",20210104,"일성신약보통주",83200
"1575",20210104,"일신바이오베이스",7820
"1576",20210104,"일신방직보통주",80700
"1577",20210104,"일신석재보통주",1920
"1578",20210104,"일양약품보통주",63400
"1579",20210104,"일정실업보통주",18450
"1580",20210104,"일지테크",4300
"1581",20210104,"일진다이아몬드 보통주",50000
"1582",20210104,"일진디스플레이보통주",6990
"1583",20210104,"일진머티리얼즈보통주",52500
"1584",20210104,"일진전기 보통주",3255
"1585",20210104,"일진파워",5430
"1586",20210104,"일진홀딩스보통주",5710
"1587",20210104,"잇츠한불보통주",25650
"1588",20210104,"잉글우드랩",4970
"1589",20210104,"잉크테크",4405
"1590",20210104,"자비스",2705
"1591",20210104,"자연과 환경",1390
"1592",20210104,"자이글",4150
"1593",20210104,"자이에스앤디보통주",12400
"1594",20210104,"자화전자보통주",22800
"1595",20210104,"장원테크",1440
"1596",20210104,"재영솔루텍",1135
"1597",20210104,"전방보통주",30150
"1598",20210104,"전진바이오팜",11250
"1599",20210104,"정다운",2790
"1600",20210104,"정산애강",1870
"1601",20210104,"정상제이엘에스",6130
"1602",20210104,"정원엔시스",1985
"1603",20210104,"제너셈",4045
"1604",20210104,"제넥신",123600
"1605",20210104,"제넨바이오",3075
"1606",20210104,"제노레이",9890
"1607",20210104,"제노텍",3690
"1608",20210104,"제놀루션",26900
"1609",20210104,"제닉",3650
"1610",20210104,"제로투세븐",8600
"1611",20210104,"제룡산업",5870
"1612",20210104,"제룡전기",5440
"1613",20210104,"제우스",28100
"1614",20210104,"제이더블유신약",5960
"1615",20210104,"제이브이엠",35950
"1616",20210104,"제이스텍",7940
"1617",20210331,"제이시스메디칼",4005
"1618",20210104,"제이씨케미칼",6830
"1619",20210104,"제이씨현시스템",8660
"1620",20210104,"제이알글로벌리츠보통주",5150
"1621",20210104,"제이앤티씨",11450
"1622",20210104,"제이에스코퍼레이션보통주",7480
"1623",20210104,"제이에스티나",2085
"1624",20210104,"제이엔케이히터",8790
"1625",20210104,"제이엘케이",10450
"1626",20210104,"제이엠아이",1160
"1627",20210104,"제이엠티",2880
"1628",20210104,"제이와이피엔터테인먼트",37550
"1629",20210104,"제이준코스메틱보통주",2355
"1630",20210104,"제이콘텐트리보통주",37500
"1631",20210104,"제이티",12000
"1632",20210104,"제이티씨",5350
"1633",20210104,"제일기획보통주",20250
"1634",20210104,"제일바이오",7510
"1635",20210104,"제일약품보통주",62000
"1636",20210104,"제일연마공업보통주",7220
"1637",20210104,"제일전기공업",29000
"1638",20210104,"제일제강공업",2600
"1639",20210104,"제일테크노스",7110
"1640",20210104,"제일파마홀딩스보통주",20800
"1641",20210104,"제주반도체",3740
"1642",20210104,"제주은행보통주",3280
"1643",20210104,"제주항공보통주",18250
"1644",20210104,"제테마",23700
"1645",20210104,"젠큐릭스",16300
"1646",20210104,"젬백스&카엘",24850
"1647",20210104,"젬백스링크",1475
"1648",20210104,"조광아이엘아이",9500
"1649",20210104,"조광페인트보통주",6890
"1650",20210104,"조광피혁보통주",59300
"1651",20210104,"조비보통주",19000
"1652",20210104,"조선내화보통주",81100
"1653",20210104,"조선선재 보통주",106000
"1654",20210104,"조아제약",4950
"1655",20210104,"조이맥스",2895
"1656",20210104,"조이시티",10850
"1657",20210104,"조흥보통주",178500
"1658",20210104,"종근당바이오보통주",76900
"1659",20210104,"종근당보통주",232500
"1660",20210104,"종근당홀딩스보통주",129000
"1661",20210104,"좋은사람들",1425
"1662",20210104,"주성엔지니어링",8180
"1663",20210104,"주식회사 수프로",2095
"1664",20210104,"주식회사 씨이랩",58700
"1665",20210104,"주식회사 에스에이티",9980
"1666",20210104,"주식회사 에스엔피제네틱스",4150
"1667",20210104,"주식회사 옐로페이",2600
"1668",20210104,"주식회사 오스테오닉",3060
"1669",20210104,"주식회사 용평리조트",4275
"1670",20210105,"주식회사 유비온",3695
"1671",20210104,"주식회사 제노포커스",12000
"1672",20210105,"주식회사 코셋",2670
"1673",20210104,"주식회사동남합성",48950
"1674",20210104,"주식회사케이씨씨",199000
"1675",20210104,"주연테크 보통주",1065
"1676",20210104,"줌인터넷",6060
"1677",20210104,"중소기업은행보통주",8620
"1678",20210104,"중앙백신연구소",17300
"1679",20210104,"중앙에너비스",9050
"1680",20210104,"지노믹트리",14600
"1681",20210104,"지놈앤컴퍼니",84700
"1682",20210104,"지누스보통주",100500
"1683",20210104,"지니뮤직",3805
"1684",20210104,"지니언스",6760
"1685",20210104,"지니틱스",2545
"1686",20210104,"지란지교시큐리티",5470
"1687",20210113,"지앤이헬스케어",1850
"1688",20210104,"지어소프트",14150
"1689",20210104,"지에스글로벌보통주",1980
"1690",20210104,"지에스리테일보통주",34400
"1691",20210104,"지에스이",1650
"1692",20210104,"지에스홈쇼핑",138400
"1693",20210104,"지에이치신소재",8050
"1694",20210104,"지엔씨에너지",6340
"1695",20210104,"지엔원에너지",2480
"1696",20210104,"지엔코",1060
"1697",20210104,"지엘팜텍",1520
"1698",20210104,"지엠비코리아보통주",8130
"1699",20210104,"지역난방공사보통주",40500
"1700",20210104,"지오씨",2510
"1701",20210104,"지투알보통주",5560
"1702",20210104,"지트리비앤티",29900
"1703",20210104,"지티지웰니스",5880
"1704",20210104,"진도 보통주",4290
"1705",20210104,"진로발효",30400
"1706",20210104,"진매트릭스",26000
"1707",20210104,"진바이오텍",5620
"1708",20210104,"진성티이씨",12350
"1709",20210104,"진양산업보통주",4980
"1710",20210104,"진양제약",6870
"1711",20210104,"진양폴리우레탄보통주",3825
"1712",20210104,"진양홀딩스보통주",2780
"1713",20210104,"진양화학보통주",5330
"1714",20210104,"진에어보통주",13800
"1715",20210104,"진원생명과학보통주",21750
"1716",20210104,"진코스텍",15350
"1717",20210104,"진흥기업보통주",2605
"1718",20210104,"질경이",1165
"1719",20210104,"차바이오텍",19750
"1720",20210104,"차이나크리스탈신소재홀딩스",1740
"1721",20210104,"참엔지니어링보통주",1470
"1722",20210104,"참좋은여행",9750
"1723",20210104,"창해에탄올",13350
"1724",20210104,"천랩",52800
"1725",20210104,"천보",191700
"1726",20210104,"천일고속보통주",68900
"1727",20210104,"청담러닝",20050
"1728",20210104,"청보산업",9490
"1729",20210104,"체리부로",2265
"1730",20210104,"체시스보통주",1960
"1731",20210104,"초록뱀미디어",2020
"1732",20210104,"칩스앤미디어",13100
"1733",20210104,"카스",2325
"1734",20210104,"카이노스메드",4660
"1735",20210104,"카카오게임즈",46000
"1736",20210104,"카카오보통주",396000
"1737",20210104,"카페24",63400
"1738",20210104,"카프로보통주",3895
"1739",20210104,"캐리소프트",4965
"1740",20210104,"캐스텍코리아",3520
"1741",20210104,"캠시스",2870
"1742",20210104,"컬러레이홀딩스",1970
"1743",20210104,"컴투스",160700
"1744",20210104,"컴퍼니케이파트너스",6720
"1745",20210104,"케어랩스",8750
"1746",20210105,"케어룸의료산업",13750
"1747",20210104,"케어젠",73100
"1748",20210104,"케이디켐",13600
"1749",20210104,"케이맥",2405
"1750",20210104,"케이비아이메탈",1815
"1751",20210104,"케이비제17호기업인수목적",2080
"1752",20210104,"케이비제18호기업인수목적",2030
"1753",20210104,"케이비제19호기업인수목적",2040
"1754",20210104,"케이비제20호기업인수목적",2030
"1755",20210104,"케이사인",1570
"1756",20210104,"케이씨그린홀딩스보통주",5230
"1757",20210104,"케이씨보통주",27650
"1758",20210104,"케이씨산업",2590
"1759",20210104,"케이씨씨건설",8800
"1760",20210104,"케이씨씨글라스보통주",36450
"1761",20210104,"케이씨아이",9990
"1762",20210104,"케이씨에스",6110
"1763",20210104,"케이씨코트렐보통주",11350
"1764",20210104,"케이씨텍보통주",31100
"1765",20210104,"케이씨티",5350
"1766",20210104,"케이씨피드",2400
"1767",20210104,"케이아이엔엑스",72100
"1768",20210104,"케이에스에스 해운 보통주",10500
"1769",20210104,"케이에스피",1525
"1770",20210104,"케이에이치바텍",20100
"1771",20210104,"케이엔더블유",6830
"1772",20210104,"케이엔엔",2385
"1773",20210104,"케이엔제이",14950
"1774",20210104,"케이엘넷",2785
"1775",20210104,"케이엠",12800
"1776",20210104,"케이엠더블유",81800
"1777",20210104,"케이엠에이치",17250
"1778",20210104,"케이엠에이치하이텍",1630
"1779",20210104,"케이엠제약",2940
"1780",20210104,"케이이씨 보통주",3010
"1781",20210104,"케이지모빌리언스",10400
"1782",20210104,"케이지이니시스",19800
"1783",20210104,"케이지이티에스",6720
"1784",20210104,"케이탑리츠보통주",1145
"1785",20210104,"케이티보통주",23800
"1786",20210104,"케이티비투자증권보통주",3230
"1787",20210104,"케이티서브마린",5320
"1788",20210104,"케이티스카이라이프",8700
"1789",20210104,"케이티씨에스보통주",2225
"1790",20210104,"케이티아이에스보통주",2605
"1791",20210104,"케이티앤지보통주",82100
"1792",20210104,"케이티하이텔",5740
"1793",20210104,"케이프",5280
"1794",20210104,"케이프이에스제4호기업인수목적",2055
"1795",20210104,"케이피에스",20200
"1796",20210104,"케이피에프",5300
"1797",20210104,"케이피엑스라이프사이언스",12100
"1798",20210104,"케이피엠테크",3025
"1799",20210104,"케이피티유",5950
"1800",20210104,"켄코아에어로스페이스",8200
"1801",20210104,"켐온",4715
"1802",20210104,"켐트로닉스",29550
"1803",20210104,"켐트로스",7700
"1804",20210104,"코나아이",27000
"1805",20210104,"코닉글로리",2595
"1806",20210104,"코다코",1310
"1807",20210104,"코데즈컴바인",2560
"1808",20210104,"코드네이처",2215
"1809",20210104,"코디",1815
"1810",20210104,"코람코에너지플러스리츠보통주",4795
"1811",20210105,"코렌",1005
"1812",20210104,"코렌텍",17950
"1813",20210104,"코리아나화장품",4875
"1814",20210104,"코리아센터",8020
"1815",20210104,"코리아써키트보통주",15100
"1816",20210104,"코리아에셋투자증권",7500
"1817",20210104,"코리아에스이",1210
"1818",20210104,"코리아에프티",3095
"1819",20210104,"코리안리재보험보통주",7760
"1820",20210104,"코맥스",5990
"1821",20210104,"코메론",8920
"1822",20210104,"코미코",50600
"1823",20210104,"코미팜",13150
"1824",20210104,"코세스",9230
"1825",20210104,"코스나인",1700
"1826",20210104,"코스맥스보통주",98600
"1827",20210104,"코스맥스비티아이 주식회사 보통주",17600
"1828",20210104,"코스맥스엔비티",8540
"1829",20210104,"코스메카코리아",12300
"1830",20210104,"코스모신소재보통주",21500
"1831",20210104,"코스모화학보통주",12650
"1832",20210104,"코스온",4620
"1833",20210104,"코아스보통주",1120
"1834",20210104,"코아스템",24200
"1835",20210104,"코아시아",9870
"1836",20210104,"코엔텍",9330
"1837",20210104,"코오롱글로벌보통주",19000
"1838",20210104,"코오롱머티리얼보통주",3440
"1839",20210104,"코오롱보통주",21650
"1840",20210104,"코오롱생명과학",29500
"1841",20210104,"코오롱인더스트리보통주",41350
"1842",20210104,"코오롱플라스틱보통주",4620
"1843",20210104,"코웨이보통주",73200
"1844",20210104,"코웰패션",5610
"1845",20210104,"코위버",10100
"1846",20210104,"코윈테크",24150
"1847",20210104,"코이즈",1425
"1848",20210104,"코콤",6930
"1849",20210104,"코텍",9000
"1850",20210104,"코퍼스코리아",2445
"1851",20210104,"코프라",4430
"1852",20210104,"콜마비앤에이치",51200
"1853",20210104,"콤텍시스템보통주",1545
"1854",20210104,"쿠쿠홀딩스보통주",98300
"1855",20210104,"쿠쿠홈시스보통주",39000
"1856",20210104,"퀀타매트릭스",29100
"1857",20210104,"큐렉소",6610
"1858",20210104,"큐로컴",1990
"1859",20210104,"큐리언트",34000
"1860",20210104,"큐브앤컴퍼니",1410
"1861",20210104,"큐브엔터테인먼트",3900
"1862",20210104,"큐에스아이",17750
"1863",20210104,"큐엠씨",5090
"1864",20210104,"크라운제과보통주",8800
"1865",20210104,"크라운해태홀딩스보통주",8730
"1866",20210104,"크로넥스",5960
"1867",20210104,"크루셜텍",1400
"1868",20210104,"크리스에프앤씨",25850
"1869",20210104,"크리스탈지노믹스",18200
"1870",20210104,"크린앤사이언스",29300
"1871",20210113,"클라우드에어",1900
"1872",20210104,"클래시스",15950
"1873",20210104,"클리노믹스",18650
"1874",20210104,"클리오",17750
"1875",20210104,"키네마스터",28600
"1876",20210104,"키다리스튜디오보통주",10450
"1877",20210104,"키움제5호기업인수목적",2060
"1878",20210104,"키움증권보통주",134500
"1879",20210104,"키이스트",11300
"1880",20210104,"타이거일렉",14850
"1881",20210104,"탑선",11150
"1882",20210104,"탑엔지니어링",10500
"1883",20210104,"태경비케이보통주",4015
"1884",20210104,"태경산업보통주",5930
"1885",20210104,"태경케미컬보통주",14150
"1886",20210104,"태광",7930
"1887",20210104,"태광산업보통주",802000
"1888",20210104,"태림포장보통주",5680
"1889",20210104,"태양",8380
"1890",20210104,"태양금속공업보통주",1140
"1891",20210104,"태영건설보통주",12200
"1892",20210104,"태웅",15650
"1893",20210104,"태웅로직스",5210
"1894",20210104,"태원물산보통주",4065
"1895",20210104,"태평양물산보통주",1985
"1896",20210104,"테고사이언스",29650
"1897",20210104,"테라사이언스",2225
"1898",20210104,"테라셈",2530
"1899",20210104,"테라젠이텍스",10100
"1900",20210104,"테스",29550
"1901",20210104,"테스나",56800
"1902",20210104,"테이팩스보통주",38550
"1903",20210104,"테크엔",1870
"1904",20210104,"테크윙",23850
"1905",20210104,"테크트랜스",1600
"1906",20210104,"텔레칩스",14150
"1907",20210104,"텔레필드",3195
"1908",20210104,"텔코웨어 보통주",12100
"1909",20210104,"텔콘알에프제약",6060
"1910",20210104,"토니모리보통주",8770
"1911",20210104,"토박스코리아",1165
"1912",20210104,"토비스",7730
"1913",20210104,"토탈소프트뱅크",8200
"1914",20210104,"톱텍",12650
"1915",20210104,"투비소프트",2865
"1916",20210104,"툴젠",119900
"1917",20210104,"트루윈",4870
"1918",20210104,"특수건설",7190
"1919",20210104,"티라유텍",13300
"1920",20210104,"티로보틱스",7320
"1921",20210104,"티비씨",1135
"1922",20210104,"티사이언티픽",3810
"1923",20210104,"티씨케이",124500
"1924",20210104,"티앤알바이오팹",17000
"1925",20210104,"티앤엘",42400
"1926",20210104,"티에스아이",13050
"1927",20210104,"티에스이",61800
"1928",20210104,"티에스인베스트먼트",3570
"1929",20210104,"티에스트릴리온",2780
"1930",20210104,"티에이치엔보통주",2735
"1931",20210104,"티엘비",53200
"1932",20210104,"티엘아이",9340
"1933",20210104,"티와이홀딩스보통주",27800
"1934",20210104,"티움바이오",26100
"1935",20210104,"티웨이항공보통주",2475
"1936",20210104,"티웨이홀딩스보통주",1035
"1937",20210104,"티제이미디어",3080
"1938",20210104,"티케이씨",6420
"1939",20210104,"티케이케미칼",2600
"1940",20210104,"티플랙스",3165
"1941",20210104,"티피씨",3015
"1942",20210104,"티피씨메카트로닉스",4090
"1943",20210104,"틸론",8060
"1944",20210104,"팅크웨어",13050
"1945",20210104,"파나진",4705
"1946",20210104,"파라다이스",15200
"1947",20210104,"파라텍",14000
"1948",20210104,"파루",2730
"1949",20210104,"파마리서치바이오",14850
"1950",20210104,"파마리서치프로덕트",57200
"1951",20210104,"파멥신",20850
"1952",20210104,"파미셀보통주",17050
"1953",20210104,"파버나인",5350
"1954",20210104,"파세코",13550
"1955",20210104,"파수",8080
"1956",20210104,"파워넷",5990
"1957",20210104,"파워로직스",9300
"1958",20210107,"파워풀엑스",1000
"1959",20210104,"파이오링크",13650
"1960",20210104,"파인디앤씨",1735
"1961",20210104,"파인디지털",7180
"1962",20210104,"파인이엠텍",3715
"1963",20210104,"파인테크닉스",4745
"1964",20210104,"파인텍",1665
"1965",20210104,"파커스",2850
"1966",20210104,"파크시스템스",97100
"1967",20210104,"파트론",11300
"1968",20210319,"판도라티비",1035
"1969",20210104,"팜스빌",10900
"1970",20210104,"팜스코보통주",5750
"1971",20210104,"팜스토리",1200
"1972",20210104,"패션플랫폼",1360
"1973",20210322,"팬스타엔터프라이즈",1050
"1974",20210104,"팬엔터테인먼트",6530
"1975",20210104,"팬오션보통주",5370
"1976",20210104,"팬젠",10550
"1977",20210104,"퍼스텍보통주",2150
"1978",20210104,"퍼시스보통주",29050
"1979",20210104,"펄어비스",252000
"1980",20210104,"펌텍코리아",15250
"1981",20210104,"페이퍼코리아보통주",2430
"1982",20210104,"펨토바이오메드",17500
"1983",20210104,"펩트론",16350
"1984",20210104,"평화산업 주식회사 보통주",1215
"1985",20210104,"평화정공",9650
"1986",20210104,"평화홀딩스보통주",3510
"1987",20210104,"포메탈",4170
"1988",20210104,"포스코강판보통주",17550
"1989",20210104,"포스코보통주",273000
"1990",20210104,"포스코아이씨티",8580
"1991",20210104,"포스코인터내셔널보통주",14550
"1992",20210104,"포스코케미칼보통주",118000
"1993",20210104,"포시에스",7800
"1994",20210104,"포인트모바일",55300
"1995",20210104,"포인트엔지니어링",2820
"1996",20210125,"폭스소프트",20300
"1997",20210104,"푸드나무",25100
"1998",20210104,"푸드웰",7050
"1999",20210104,"푸른기술",12350
"2000",20210104,"푸른상호저축은행",8180
"2001",20210104,"풀무원보통주",17550
"2002",20210104,"풍강",4290
"2003",20210104,"풍국주정공업",21450
"2004",20210104,"풍산 보통주",28200
"2005",20210104,"풍산홀딩스보통주",27950
"2006",20210104,"퓨쳐스트림네트웍스",1050
"2007",20210104,"퓨쳐켐",25400
"2008",20210104,"프럼파스트",4640
"2009",20210104,"프로스테믹스",4490
"2010",20210104,"프로테옴텍",11450
"2011",20210104,"프로텍",27350
"2012",20210104,"프리시젼바이오",34200
"2013",20210104,"프리엠스",19000
"2014",20210104,"플랜티넷",6610
"2015",20210104,"플럼라인생명과학",8160
"2016",20210104,"플레이디",8220
"2017",20210104,"플레이위드",9080
"2018",20210104,"플리토",12600
"2019",20210104,"피노텍",4000
"2020",20210104,"피델릭스",1365
"2021",20210104,"피씨디렉트",11100
"2022",20210104,"피씨엘",35650
"2023",20210104,"피아이첨단소재",37050
"2024",20210104,"피앤씨테크",5980
"2025",20210104,"피앤이솔루션",22450
"2026",20210104,"피에스엠씨",1390
"2027",20210104,"피에스케이",40300
"2028",20210104,"피에스케이홀딩스",8470
"2029",20210104,"피에스텍",4820
"2030",20210104,"피엔에이치테크",26650
"2031",20210104,"피엔케이피부임상연구센타",22800
"2032",20210104,"피엔티",25450
"2033",20210104,"피엔풍년",4105
"2034",20210104,"피제이메탈",2255
"2035",20210104,"피제이전자",6720
"2036",20210104,"피플바이오",55100
"2037",20210104,"피피아이",6750
"2038",20210104,"픽셀플러스",7530
"2039",20210104,"필로시스헬스케어",1980
"2040",20210104,"필룩스보통주",4020
"2041",20210104,"필옵틱스",15950
"2042",20210104,"핌스",16100
"2043",20210104,"하나금융14호기업인수목적",2085
"2044",20210104,"하나금융15호기업인수목적",2075
"2045",20210104,"하나금융16호기업인수목적",2085
"2046",20210104,"하나금융지주보통주",33450
"2047",20210104,"하나기술",149000
"2048",20210104,"하나마이크론",11550
"2049",20210104,"하나머스트제6호기업인수목적",2155
"2050",20210104,"하나머티리얼즈",30600
"2051",20210104,"하나제약보통주",25050
"2052",20210104,"하나투어보통주",57500
"2053",20210104,"하림",2855
"2054",20210104,"하림지주",9190
"2055",20210104,"하이골드오션12호국제선박투자회사",1945
"2056",20210104,"하이골드오션3호선박투자회사",1225
"2057",20210104,"하이로닉",5240
"2058",20210104,"하이록코리아",13450
"2059",20210104,"하이비젼시스템",14900
"2060",20210104,"하이스틸 보통주",19450
"2061",20210104,"하이제5호기업인수목적",2080
"2062",20210104,"하이즈항공",5150
"2063",20210104,"하이텍팜",19000
"2064",20210104,"하이트론씨스템즈보통주",4755
"2065",20210104,"하이트진로보통주",32000
"2066",20210104,"하이트진로홀딩스보통주",14950
"2067",20210104,"하츠",8340
"2068",20210104,"한국가구",4485
"2069",20210104,"한국가스공사보통주",30800
"2070",20210104,"한국경제티브이",5780
"2071",20210104,"한국공항보통주",38700
"2072",20210104,"한국기업평가",97400
"2073",20210104,"한국내화보통주",4240
"2074",20210104,"한국단자공업보통주",65600
"2075",20210104,"한국맥널티",6290
"2076",20210104,"한국바이오젠",8390
"2077",20210104,"한국비엔씨",4550
"2078",20210104,"한국석유공업보통주",102000
"2079",20210104,"한국선재",3450
"2080",20210104,"한국수출포장공업보통주",21700
"2081",20210104,"한국쉘석유보통주",248500
"2082",20210104,"한국아트라스비엑스",56200
"2083",20210104,"한국알콜산업",13000
"2084",20210118,"한국앤컴퍼니보통주",14850
"2085",20210104,"한국유나이티드제약 보통주",68800
"2086",20210104,"한국유니온제약",17950
"2087",20210104,"한국자산신탁보통주",3850
"2088",20210104,"한국전력공사보통주",26900
"2089",20210104,"한국전력기술 보통주",18100
"2090",20210104,"한국전자금융",5660
"2091",20210104,"한국전자인증",6380
"2092",20210215,"한국전자홀딩스보통주",1205
"2093",20210104,"한국전파기지국",4495
"2094",20210104,"한국정밀기계",1610
"2095",20210104,"한국정보공학",4110
"2096",20210104,"한국정보인증",8180
"2097",20210104,"한국정보통신",9220
"2098",20210104,"한국제7호기업인수목적",2040
"2099",20210104,"한국제8호기업인수목적",2085
"2100",20210104,"한국조선해양보통주",110000
"2101",20210104,"한국종합기술보통주",4885
"2102",20210104,"한국주강보통주",1555
"2103",20210104,"한국주철관공업보통주",8300
"2104",20210104,"한국철강보통주",6560
"2105",20210104,"한국카본보통주",14250
"2106",20210104,"한국컴퓨터",2930
"2107",20210104,"한국콜마보통주",51000
"2108",20210104,"한국콜마홀딩스보통주",26150
"2109",20210104,"한국큐빅",4140
"2110",20210104,"한국타이어앤테크놀로지보통주",37400
"2111",20210104,"한국테크놀로지",1075
"2112",20210104,"한국테크놀로지그룹보통주",14400
"2113",20210104,"한국토지신탁보통주",2045
"2114",20210104,"한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권)",1635
"2115",20210104,"한국투자Parallel유전해외자원개발특별자산투자회사1호",1895
"2116",20210104,"한국투자금융지주보통주",82300
"2117",20210104,"한국특수형강보통주",1920
"2118",20210104,"한국파마",21800
"2119",20210104,"한국팩키지",6250
"2120",20210104,"한국프랜지공업보통주",3795
"2121",20210104,"한국항공우주산업보통주",26900
"2122",20210104,"한국화장품보통주",12600
"2123",20210104,"한국화장품제조보통주",37000
"2124",20210104,"한글과컴퓨터",18550
"2125",20210104,"한네트",6530
"2126",20210104,"한농화성보통주",9900
"2127",20210104,"한독보통주",32800
"2128",20210104,"한독크린텍",25250
"2129",20210104,"한라보통주",4900
"2130",20210104,"한라아이엠에스",6450
"2131",20210104,"한라홀딩스보통주",38800
"2132",20210104,"한미글로벌건축사사무소보통주",10350
"2133",20210104,"한미반도체보통주",18250
"2134",20210104,"한미사이언스보통주",76000
"2135",20210104,"한미약품보통주",357000
"2136",20210104,"한빛소프트",3400
"2137",20210104,"한샘보통주",105500
